strike,expiry,days_to_expiry,option_type,market_price,implied_vol,moneyness
510.0,2026-07-24,28,put,0.205,0.536421,-0.361643
515.0,2026-07-24,28,put,0.215,0.526409,-0.351887
520.0,2026-07-24,28,put,0.235,0.518999,-0.342225
525.0,2026-07-24,28,put,0.245,0.508643,-0.332655
530.0,2026-07-24,28,put,0.255,0.498208,-0.323177
535.0,2026-07-24,28,put,0.275,0.489976,-0.313787
540.0,2026-07-24,28,put,0.285,0.479299,-0.304485
545.0,2026-07-24,28,put,0.305,0.470594,-0.295268
550.0,2026-07-24,28,put,0.315,0.459726,-0.286135
555.0,2026-07-24,28,put,0.335,0.450631,-0.277086
560.0,2026-07-24,28,put,0.355,0.441311,-0.268117
565.0,2026-07-24,28,put,0.375,0.431788,-0.259228
570.0,2026-07-24,28,put,0.395,0.42208,-0.250417
575.0,2026-07-24,28,put,0.415,0.412204,-0.241684
580.0,2026-07-24,28,put,0.445,0.403501,-0.233026
585.0,2026-07-24,28,put,0.465,0.393256,-0.224442
590.0,2026-07-24,28,put,0.495,0.384058,-0.215931
595.0,2026-07-24,28,put,0.525,0.374606,-0.207492
600.0,2026-07-24,28,put,0.555,0.364921,-0.199124
605.0,2026-07-24,28,put,0.595,0.355983,-0.190825
610.0,2026-07-24,28,put,0.625,0.345826,-0.182595
615.0,2026-07-24,28,put,0.67,0.336754,-0.174431
620.0,2026-07-24,28,put,0.715,0.327351,-0.166334
625.0,2026-07-24,28,put,0.765,0.31801,-0.158302
630.0,2026-07-24,28,put,0.825,0.309018,-0.150334
635.0,2026-07-24,28,put,0.895,0.300252,-0.142429
640.0,2026-07-24,28,put,0.975,0.291606,-0.134586
645.0,2026-07-24,28,put,1.065,0.282986,-0.126803
650.0,2026-07-24,28,put,1.17,0.274553,-0.119081
651.0,2026-07-24,28,put,1.195,0.272983,-0.117544
652.0,2026-07-24,28,put,1.22,0.271381,-0.116009
653.0,2026-07-24,28,put,1.23,0.269058,-0.114477
654.0,2026-07-24,28,put,1.27,0.26809,-0.112946
655.0,2026-07-24,28,put,1.29,0.266179,-0.111418
656.0,2026-07-24,28,put,1.325,0.264903,-0.109893
657.0,2026-07-24,28,put,1.35,0.263155,-0.10837
658.0,2026-07-24,28,put,1.385,0.2618,-0.106849
659.0,2026-07-24,28,put,1.415,0.260198,-0.10533
660.0,2026-07-24,28,put,1.445,0.258564,-0.103814
661.0,2026-07-24,28,put,1.46,0.2563,-0.1023
662.0,2026-07-24,28,put,1.515,0.255588,-0.100788
663.0,2026-07-24,28,put,1.545,0.253852,-0.099279
664.0,2026-07-24,28,put,1.57,0.251899,-0.097772
665.0,2026-07-24,28,put,1.6,0.250107,-0.096267
666.0,2026-07-24,28,put,1.655,0.249191,-0.094764
667.0,2026-07-24,28,put,1.695,0.247681,-0.093264
668.0,2026-07-24,28,put,1.73,0.245957,-0.091766
669.0,2026-07-24,28,put,1.76,0.244029,-0.09027
670.0,2026-07-24,28,put,1.815,0.242912,-0.088776
671.0,2026-07-24,28,put,1.88,0.242063,-0.087285
672.0,2026-07-24,28,put,1.92,0.240346,-0.085795
673.0,2026-07-24,28,put,1.97,0.238907,-0.084308
674.0,2026-07-24,28,put,2.02,0.237421,-0.082824
675.0,2026-07-24,28,put,2.085,0.236342,-0.081341
676.0,2026-07-24,28,put,2.13,0.23461,-0.079861
677.0,2026-07-24,28,put,2.16,0.232403,-0.078382
678.0,2026-07-24,28,put,2.25,0.231886,-0.076906
679.0,2026-07-24,28,put,2.315,0.230585,-0.075433
680.0,2026-07-24,28,put,2.345,0.22827,-0.073961
681.0,2026-07-24,28,put,2.415,0.227011,-0.072491
682.0,2026-07-24,28,put,2.485,0.225691,-0.071024
683.0,2026-07-24,28,put,2.58,0.224957,-0.069559
684.0,2026-07-24,28,put,2.645,0.223385,-0.068096
685.0,2026-07-24,28,put,2.735,0.22238,-0.066635
686.0,2026-07-24,28,put,2.765,0.219848,-0.065176
687.0,2026-07-24,28,put,2.855,0.218729,-0.063719
688.0,2026-07-24,28,put,2.97,0.218123,-0.062265
689.0,2026-07-24,28,put,3.055,0.216739,-0.060812
690.0,2026-07-24,28,put,3.125,0.214958,-0.059362
691.0,2026-07-24,28,put,3.185,0.212909,-0.057914
692.0,2026-07-24,28,put,3.345,0.212978,-0.056468
693.0,2026-07-24,28,put,3.385,0.21039,-0.055024
694.0,2026-07-24,28,put,3.495,0.209234,-0.053582
695.0,2026-07-24,28,put,3.615,0.208207,-0.052142
696.0,2026-07-24,28,put,3.71,0.206598,-0.050704
697.0,2026-07-24,28,put,3.855,0.205909,-0.049268
698.0,2026-07-24,28,put,3.995,0.205027,-0.047835
699.0,2026-07-24,28,put,4.1,0.203396,-0.046403
700.0,2026-07-24,28,put,4.23,0.202164,-0.044973
701.0,2026-07-24,28,put,4.36,0.200853,-0.043546
702.0,2026-07-24,28,put,4.44,0.198568,-0.04212
703.0,2026-07-24,28,put,4.59,0.19747,-0.040697
704.0,2026-07-24,28,put,4.8,0.197321,-0.039275
705.0,2026-07-24,28,put,4.975,0.196455,-0.037856
706.0,2026-07-24,28,put,5.12,0.194991,-0.036438
707.0,2026-07-24,28,put,5.255,0.193284,-0.035023
708.0,2026-07-24,28,put,5.39,0.191503,-0.03361
709.0,2026-07-24,28,put,5.63,0.191317,-0.032198
710.0,2026-07-24,28,put,5.7,0.188348,-0.030789
711.0,2026-07-24,28,put,5.955,0.18819,-0.029381
712.0,2026-07-24,28,put,6.08,0.18593,-0.027976
713.0,2026-07-24,28,put,6.35,0.185774,-0.026572
714.0,2026-07-24,28,put,6.56,0.184604,-0.025171
715.0,2026-07-24,28,put,6.8,0.183768,-0.023771
716.0,2026-07-24,28,put,6.93,0.181243,-0.022374
717.0,2026-07-24,28,put,7.185,0.180417,-0.020978
718.0,2026-07-24,28,put,7.455,0.179686,-0.019584
719.0,2026-07-24,28,put,7.695,0.17842,-0.018192
720.0,2026-07-24,28,put,7.96,0.177388,-0.016803
721.0,2026-07-24,28,put,8.215,0.176105,-0.015415
722.0,2026-07-24,28,put,8.45,0.174443,-0.014029
723.0,2026-07-24,28,put,8.73,0.173269,-0.012644
724.0,2026-07-24,28,put,8.96,0.171321,-0.011262
725.0,2026-07-24,28,put,9.36,0.171473,-0.009882
726.0,2026-07-24,28,put,9.565,0.168969,-0.008504
727.0,2026-07-24,28,put,9.97,0.168915,-0.007127
728.0,2026-07-24,28,put,10.34,0.168273,-0.005753
729.0,2026-07-24,28,put,10.645,0.166675,-0.00438
730.0,2026-07-24,28,put,11.01,0.165701,-0.003009
731.0,2026-07-24,28,put,11.4,0.164902,-0.00164
732.0,2026-07-24,28,put,11.725,0.163155,-0.000273
733.0,2026-07-24,28,put,12.16,0.162634,0.001092
734.0,2026-07-24,28,put,12.515,0.160978,0.002455
735.0,2026-07-24,28,put,12.94,0.160042,0.003817
736.0,2026-07-24,28,put,13.4,0.159389,0.005176
737.0,2026-07-24,28,put,13.8,0.157842,0.006534
738.0,2026-07-24,28,put,14.24,0.156635,0.00789
739.0,2026-07-24,28,put,14.675,0.155207,0.009244
740.0,2026-07-24,28,put,15.21,0.154863,0.010596
741.0,2026-07-24,28,put,15.68,0.153547,0.011947
742.0,2026-07-24,28,put,16.11,0.151555,0.013296
743.0,2026-07-24,28,put,16.795,0.15262,0.014642
744.0,2026-07-24,28,put,17.275,0.150919,0.015987
745.0,2026-07-24,28,put,17.745,0.148899,0.017331
746.0,2026-07-24,28,put,18.45,0.149755,0.018672
747.0,2026-07-24,28,put,19.12,0.150007,0.020011
748.0,2026-07-24,28,put,20.145,0.154849,0.021349
749.0,2026-07-24,28,put,20.315,0.148083,0.022685
750.0,2026-07-24,28,put,20.985,0.147841,0.024019
751.0,2026-07-24,28,put,21.61,0.146799,0.025352
752.0,2026-07-24,28,put,22.315,0.146706,0.026683
753.0,2026-07-24,28,put,23.71,0.156402,0.028012
754.0,2026-07-24,28,put,22.895,0.133429,0.029339
755.0,2026-07-24,28,put,23.88,0.136925,0.030664
756.0,2026-07-24,28,put,25.33,0.14765,0.031988
757.0,2026-07-24,28,put,26.105,0.147842,0.03331
758.0,2026-07-24,28,put,26.95,0.149013,0.03463
759.0,2026-07-24,28,put,27.74,0.149176,0.035948
760.0,2026-07-24,28,put,27.95,0.139178,0.037265
761.0,2026-07-24,28,put,29.38,0.150089,0.03858
764.0,2026-07-24,28,put,32.1,0.155225,0.042514
766.0,2026-07-24,28,put,34.0,0.159919,0.045128
767.0,2026-07-24,28,put,35.0,0.163146,0.046433
780.0,2026-07-24,28,put,48.005,0.203481,0.06324
800.0,2026-07-24,28,put,68.01,0.260855,0.088558
375.0,2026-07-31,35,call,359.055,0.746091,-0.669128
380.0,2026-07-31,35,call,354.12,0.768394,-0.655882
405.0,2026-07-31,35,call,329.285,0.725465,-0.592167
420.0,2026-07-31,35,call,314.315,0.661565,-0.555799
430.0,2026-07-31,35,call,304.395,0.653205,-0.532269
440.0,2026-07-31,35,call,294.46,0.635167,-0.509279
445.0,2026-07-31,35,call,289.49,0.624875,-0.497979
450.0,2026-07-31,35,call,284.52,0.614556,-0.486806
470.0,2026-07-31,35,call,264.69,0.588574,-0.443321
475.0,2026-07-31,35,call,259.74,0.582966,-0.432739
485.0,2026-07-31,35,call,255.75,0.953517,-0.411905
490.0,2026-07-31,35,call,244.805,0.543642,-0.401648
495.0,2026-07-31,35,call,245.88,0.918536,-0.391496
500.0,2026-07-31,35,call,234.915,0.533055,-0.381446
505.0,2026-07-31,35,call,229.945,0.521934,-0.371495
510.0,2026-07-31,35,call,224.92,0.499468,-0.361643
515.0,2026-07-31,35,call,226.11,0.848804,-0.351887
520.0,2026-07-31,35,call,214.995,0.481192,-0.342225
525.0,2026-07-31,35,call,210.01,0.467547,-0.332655
530.0,2026-07-31,35,call,205.065,0.461617,-0.323177
535.0,2026-07-31,35,call,200.18,0.464688,-0.313787
540.0,2026-07-31,35,call,195.135,0.441874,-0.304485
545.0,2026-07-31,35,call,190.2,0.436604,-0.295268
550.0,2026-07-31,35,call,185.25,0.428607,-0.286135
555.0,2026-07-31,35,call,180.3,0.420372,-0.277086
560.0,2026-07-31,35,call,175.36,0.413167,-0.268117
565.0,2026-07-31,35,call,170.39,0.402093,-0.259228
570.0,2026-07-31,35,call,165.655,0.41497,-0.250417
575.0,2026-07-31,35,call,160.53,0.3886,-0.241684
580.0,2026-07-31,35,call,155.75,0.394513,-0.233026
585.0,2026-07-31,35,call,150.605,0.367565,-0.224442
590.0,2026-07-31,35,call,145.705,0.362518,-0.215931
595.0,2026-07-31,35,call,140.91,0.364617,-0.207492
600.0,2026-07-31,35,call,135.71,0.33523,-0.199124
605.0,2026-07-31,35,call,130.845,0.332212,-0.190825
610.0,2026-07-31,35,call,126.47,0.356474,-0.182595
615.0,2026-07-31,35,call,121.2,0.327931,-0.174431
620.0,2026-07-31,35,call,116.105,0.30871,-0.166334
621.0,2026-07-31,35,call,115.22,0.312633,-0.164723
622.0,2026-07-31,35,call,122.37,0.538194,-0.163114
623.0,2026-07-31,35,call,113.19,0.305507,-0.161507
625.0,2026-07-31,35,call,111.41,0.311715,-0.158302
626.0,2026-07-31,35,call,110.22,0.299039,-0.156703
627.0,2026-07-31,35,call,117.645,0.525394,-0.155107
629.0,2026-07-31,35,call,107.29,0.29466,-0.151922
630.0,2026-07-31,35,call,106.34,0.294523,-0.150334
631.0,2026-07-31,35,call,112.29,0.484125,-0.148748
632.0,2026-07-31,35,call,104.365,0.290348,-0.147164
633.0,2026-07-31,35,call,103.39,0.288868,-0.145583
634.0,2026-07-31,35,call,102.57,0.294592,-0.144005
635.0,2026-07-31,35,call,101.495,0.288425,-0.142429
636.0,2026-07-31,35,call,100.42,0.282176,-0.140855
637.0,2026-07-31,35,call,108.215,0.4995,-0.139284
638.0,2026-07-31,35,call,98.53,0.281838,-0.137715
639.0,2026-07-31,35,call,97.53,0.279112,-0.136149
640.0,2026-07-31,35,call,96.7,0.283727,-0.134586
641.0,2026-07-31,35,call,95.62,0.277597,-0.133024
642.0,2026-07-31,35,call,94.63,0.275288,-0.131465
643.0,2026-07-31,35,call,93.79,0.279121,-0.129909
644.0,2026-07-31,35,call,92.73,0.273952,-0.128355
645.0,2026-07-31,35,call,91.915,0.278431,-0.126803
646.0,2026-07-31,35,call,90.745,0.269058,-0.125254
647.0,2026-07-31,35,call,109.375,0.639099,-0.123707
648.0,2026-07-31,35,call,88.84,0.26726,-0.122163
649.0,2026-07-31,35,call,87.98,0.269706,-0.120621
650.0,2026-07-31,35,call,86.995,0.267462,-0.119081
651.0,2026-07-31,35,call,85.95,0.263052,-0.117544
652.0,2026-07-31,35,call,84.985,0.261534,-0.116009
653.0,2026-07-31,35,call,103.465,0.614537,-0.114477
654.0,2026-07-31,35,call,83.195,0.26318,-0.112946
655.0,2026-07-31,35,call,82.2,0.260528,-0.111418
656.0,2026-07-31,35,call,81.14,0.255721,-0.109893
657.0,2026-07-31,35,call,80.22,0.255549,-0.10837
658.0,2026-07-31,35,call,79.3,0.255294,-0.106849
659.0,2026-07-31,35,call,78.34,0.253718,-0.10533
660.0,2026-07-31,35,call,77.395,0.252576,-0.103814
661.0,2026-07-31,35,call,76.375,0.249119,-0.1023
662.0,2026-07-31,35,call,75.425,0.247788,-0.100788
663.0,2026-07-31,35,call,74.355,0.242829,-0.099279
664.0,2026-07-31,35,call,73.5,0.244295,-0.097772
665.0,2026-07-31,35,call,72.55,0.242874,-0.096267
666.0,2026-07-31,35,call,71.605,0.241561,-0.094764
667.0,2026-07-31,35,call,70.57,0.237695,-0.093264
668.0,2026-07-31,35,call,70.36,0.255433,-0.091766
669.0,2026-07-31,35,call,68.705,0.235653,-0.09027
670.0,2026-07-31,35,call,67.745,0.233825,-0.088776
671.0,2026-07-31,35,call,66.925,0.235616,-0.087285
672.0,2026-07-31,35,call,66.62,0.249483,-0.085795
673.0,2026-07-31,35,call,65.065,0.233242,-0.084308
674.0,2026-07-31,35,call,64.02,0.229165,-0.082824
675.0,2026-07-31,35,call,63.835,0.245109,-0.081341
676.0,2026-07-31,35,call,62.965,0.244837,-0.079861
677.0,2026-07-31,35,call,61.975,0.241939,-0.078382
678.0,2026-07-31,35,call,60.425,0.226774,-0.076906
679.0,2026-07-31,35,call,58.685,0.20611,-0.075433
680.0,2026-07-31,35,call,58.58,0.224134,-0.073961
681.0,2026-07-31,35,call,58.295,0.236001,-0.072491
682.0,2026-07-31,35,call,57.395,0.234816,-0.071024
683.0,2026-07-31,35,call,55.7,0.217487,-0.069559
684.0,2026-07-31,35,call,55.62,0.232776,-0.068096
685.0,2026-07-31,35,call,54.575,0.22869,-0.066635
686.0,2026-07-31,35,call,53.8,0.229681,-0.065176
687.0,2026-07-31,35,call,52.905,0.228347,-0.063719
688.0,2026-07-31,35,call,51.2,0.211879,-0.062265
689.0,2026-07-31,35,call,51.235,0.227659,-0.060812
690.0,2026-07-31,35,call,50.115,0.222213,-0.059362
691.0,2026-07-31,35,call,48.72,0.211869,-0.057914
692.0,2026-07-31,35,call,47.815,0.210279,-0.056468
693.0,2026-07-31,35,call,47.56,0.219773,-0.055024
694.0,2026-07-31,35,call,46.725,0.2191,-0.053582
695.0,2026-07-31,35,call,45.73,0.215746,-0.052142
696.0,2026-07-31,35,call,44.17,0.203058,-0.050704
697.0,2026-07-31,35,call,44.12,0.21507,-0.049268
698.0,2026-07-31,35,call,43.18,0.212499,-0.047835
699.0,2026-07-31,35,call,41.54,0.198881,-0.046403
700.0,2026-07-31,35,call,40.765,0.198977,-0.044973
701.0,2026-07-31,35,call,40.66,0.20914,-0.043546
702.0,2026-07-31,35,call,39.78,0.207301,-0.04212
703.0,2026-07-31,35,call,38.965,0.206362,-0.040697
704.0,2026-07-31,35,call,38.235,0.206572,-0.039275
705.0,2026-07-31,35,call,36.525,0.192623,-0.037856
706.0,2026-07-31,35,call,36.61,0.204376,-0.036438
707.0,2026-07-31,35,call,35.82,0.203483,-0.035023
708.0,2026-07-31,35,call,34.1,0.189705,-0.03361
709.0,2026-07-31,35,call,33.215,0.18752,-0.032198
710.0,2026-07-31,35,call,32.545,0.188211,-0.030789
711.0,2026-07-31,35,call,32.425,0.196067,-0.029381
712.0,2026-07-31,35,call,31.42,0.192029,-0.027976
713.0,2026-07-31,35,call,30.025,0.182882,-0.026572
714.0,2026-07-31,35,call,29.31,0.182594,-0.025171
715.0,2026-07-31,35,call,28.47,0.180608,-0.023771
716.0,2026-07-31,35,call,27.75,0.180074,-0.022374
717.0,2026-07-31,35,call,27.125,0.180626,-0.020978
718.0,2026-07-31,35,call,25.83,0.172771,-0.019584
719.0,2026-07-31,35,call,26.07,0.18373,-0.018192
720.0,2026-07-31,35,call,24.815,0.176303,-0.016803
721.0,2026-07-31,35,call,24.11,0.175476,-0.015415
722.0,2026-07-31,35,call,23.39,0.174373,-0.014029
723.0,2026-07-31,35,call,22.615,0.17253,-0.012644
724.0,2026-07-31,35,call,21.975,0.172179,-0.011262
725.0,2026-07-31,35,call,21.165,0.169751,-0.009882
726.0,2026-07-31,35,call,20.485,0.168738,-0.008504
727.0,2026-07-31,35,call,19.905,0.168766,-0.007127
728.0,2026-07-31,35,call,19.135,0.16652,-0.005753
729.0,2026-07-31,35,call,18.475,0.165425,-0.00438
730.0,2026-07-31,35,call,17.905,0.165235,-0.003009
731.0,2026-07-31,35,call,17.26,0.16409,-0.00164
732.0,2026-07-31,35,call,16.585,0.162501,-0.000273
733.0,2026-07-31,35,call,15.92,0.160914,0.001092
734.0,2026-07-31,35,call,15.305,0.15977,0.002455
735.0,2026-07-31,35,call,14.66,0.158178,0.003817
736.0,2026-07-31,35,call,14.105,0.157462,0.005176
737.0,2026-07-31,35,call,13.49,0.155962,0.006534
738.0,2026-07-31,35,call,12.96,0.155278,0.00789
739.0,2026-07-31,35,call,12.425,0.154413,0.009244
740.0,2026-07-31,35,call,11.865,0.153144,0.010596
741.0,2026-07-31,35,call,11.32,0.151909,0.011947
742.0,2026-07-31,35,call,10.79,0.150708,0.013296
743.0,2026-07-31,35,call,10.29,0.149706,0.014642
744.0,2026-07-31,35,call,9.83,0.149019,0.015987
745.0,2026-07-31,35,call,9.33,0.147739,0.017331
746.0,2026-07-31,35,call,8.88,0.146887,0.018672
747.0,2026-07-31,35,call,8.39,0.145426,0.020011
748.0,2026-07-31,35,call,7.95,0.144394,0.021349
749.0,2026-07-31,35,call,7.55,0.143683,0.022685
750.0,2026-07-31,35,call,7.12,0.142463,0.024019
751.0,2026-07-31,35,call,6.71,0.141323,0.025352
752.0,2026-07-31,35,call,6.335,0.140451,0.026683
753.0,2026-07-31,35,call,5.975,0.139607,0.028012
754.0,2026-07-31,35,call,5.635,0.138857,0.029339
755.0,2026-07-31,35,call,5.27,0.137617,0.030664
756.0,2026-07-31,35,call,4.915,0.136326,0.031988
757.0,2026-07-31,35,call,4.595,0.135321,0.03331
758.0,2026-07-31,35,call,4.355,0.135258,0.03463
759.0,2026-07-31,35,call,4.03,0.13383,0.035948
760.0,2026-07-31,35,call,3.75,0.132856,0.037265
761.0,2026-07-31,35,call,3.535,0.13268,0.03858
762.0,2026-07-31,35,call,3.295,0.131963,0.039893
763.0,2026-07-31,35,call,3.055,0.131063,0.041204
764.0,2026-07-31,35,call,2.835,0.1303,0.042514
765.0,2026-07-31,35,call,2.625,0.129518,0.043822
766.0,2026-07-31,35,call,2.4,0.128265,0.045128
767.0,2026-07-31,35,call,2.245,0.128092,0.046433
768.0,2026-07-31,35,call,2.085,0.127665,0.047736
769.0,2026-07-31,35,call,1.905,0.126653,0.049037
770.0,2026-07-31,35,call,1.76,0.126155,0.050337
771.0,2026-07-31,35,call,1.615,0.125468,0.051635
772.0,2026-07-31,35,call,1.49,0.125041,0.052931
773.0,2026-07-31,35,call,1.375,0.124673,0.054225
774.0,2026-07-31,35,call,1.255,0.123995,0.055518
775.0,2026-07-31,35,call,1.155,0.123642,0.056809
776.0,2026-07-31,35,call,1.055,0.123106,0.058099
777.0,2026-07-31,35,call,0.97,0.122818,0.059387
778.0,2026-07-31,35,call,0.89,0.122509,0.060673
779.0,2026-07-31,35,call,0.81,0.122017,0.061957
780.0,2026-07-31,35,call,0.74,0.121677,0.06324
781.0,2026-07-31,35,call,0.67,0.121146,0.064521
782.0,2026-07-31,35,call,0.62,0.121207,0.065801
783.0,2026-07-31,35,call,0.565,0.120914,0.067079
784.0,2026-07-31,35,call,0.52,0.120888,0.068355
785.0,2026-07-31,35,call,0.47,0.120468,0.06963
786.0,2026-07-31,35,call,0.425,0.1201,0.070903
787.0,2026-07-31,35,call,0.395,0.120361,0.072175
788.0,2026-07-31,35,call,0.355,0.11992,0.073444
789.0,2026-07-31,35,call,0.33,0.120209,0.074713
790.0,2026-07-31,35,call,0.305,0.120387,0.075979
791.0,2026-07-31,35,call,0.28,0.120441,0.077244
792.0,2026-07-31,35,call,0.255,0.120354,0.078508
793.0,2026-07-31,35,call,0.235,0.12051,0.07977
794.0,2026-07-31,35,call,0.215,0.12054,0.08103
795.0,2026-07-31,35,call,0.195,0.120427,0.082288
796.0,2026-07-31,35,call,0.185,0.121129,0.083545
797.0,2026-07-31,35,call,0.17,0.121264,0.084801
798.0,2026-07-31,35,call,0.155,0.121273,0.086055
799.0,2026-07-31,35,call,0.145,0.121727,0.087307
800.0,2026-07-31,35,call,0.135,0.1221,0.088558
805.0,2026-07-31,35,call,0.095,0.124057,0.094789
810.0,2026-07-31,35,call,0.075,0.127717,0.100981
815.0,2026-07-31,35,call,0.055,0.130133,0.107134
820.0,2026-07-31,35,call,0.045,0.134021,0.113251
825.0,2026-07-31,35,call,0.035,0.137045,0.11933
830.0,2026-07-31,35,call,0.035,0.143481,0.125372
835.0,2026-07-31,35,call,0.025,0.145008,0.131378
840.0,2026-07-31,35,call,0.025,0.151143,0.137348
845.0,2026-07-31,35,call,0.025,0.157216,0.143283
850.0,2026-07-31,35,call,0.02,0.159925,0.149183
855.0,2026-07-31,35,call,0.015,0.161643,0.155048
860.0,2026-07-31,35,call,0.015,0.167326,0.160879
870.0,2026-07-31,35,call,0.015,0.178541,0.172439
875.0,2026-07-31,35,call,0.015,0.184076,0.17817
880.0,2026-07-31,35,call,0.015,0.189564,0.183868
885.0,2026-07-31,35,call,0.015,0.195006,0.189534
890.0,2026-07-31,35,call,0.015,0.200404,0.195168
895.0,2026-07-31,35,call,0.015,0.205758,0.20077
900.0,2026-07-31,35,call,0.015,0.211069,0.206341
375.0,2026-07-31,35,put,0.045,0.725954,-0.669128
380.0,2026-07-31,35,put,0.055,0.725148,-0.655882
385.0,2026-07-31,35,put,0.055,0.711639,-0.64281
390.0,2026-07-31,35,put,0.065,0.708927,-0.629907
395.0,2026-07-31,35,put,0.065,0.695571,-0.617168
400.0,2026-07-31,35,put,0.065,0.682376,-0.604589
405.0,2026-07-31,35,put,0.075,0.678309,-0.592167
410.0,2026-07-31,35,put,0.085,0.673235,-0.579897
415.0,2026-07-31,35,put,0.09,0.663866,-0.567775
420.0,2026-07-31,35,put,0.095,0.654371,-0.555799
425.0,2026-07-31,35,put,0.105,0.647905,-0.543965
430.0,2026-07-31,35,put,0.105,0.635079,-0.532269
435.0,2026-07-31,35,put,0.115,0.628137,-0.520708
440.0,2026-07-31,35,put,0.125,0.620775,-0.509279
445.0,2026-07-31,35,put,0.135,0.613058,-0.497979
450.0,2026-07-31,35,put,0.145,0.605042,-0.486806
455.0,2026-07-31,35,put,0.155,0.59677,-0.475756
460.0,2026-07-31,35,put,0.165,0.588277,-0.464827
465.0,2026-07-31,35,put,0.175,0.579593,-0.454016
470.0,2026-07-31,35,put,0.185,0.570743,-0.443321
475.0,2026-07-31,35,put,0.195,0.561748,-0.432739
480.0,2026-07-31,35,put,0.205,0.552625,-0.422268
485.0,2026-07-31,35,put,0.215,0.543392,-0.411905
490.0,2026-07-31,35,put,0.235,0.536802,-0.401648
495.0,2026-07-31,35,put,0.245,0.52725,-0.391496
500.0,2026-07-31,35,put,0.255,0.517631,-0.381446
505.0,2026-07-31,35,put,0.265,0.507951,-0.371495
510.0,2026-07-31,35,put,0.285,0.500426,-0.361643
515.0,2026-07-31,35,put,0.305,0.492611,-0.351887
520.0,2026-07-31,35,put,0.315,0.48261,-0.342225
525.0,2026-07-31,35,put,0.335,0.474434,-0.332655
530.0,2026-07-31,35,put,0.355,0.466048,-0.323177
535.0,2026-07-31,35,put,0.37,0.456655,-0.313787
540.0,2026-07-31,35,put,0.395,0.448731,-0.304485
545.0,2026-07-31,35,put,0.41,0.439103,-0.295268
550.0,2026-07-31,35,put,0.435,0.430801,-0.286135
555.0,2026-07-31,35,put,0.46,0.422294,-0.277086
560.0,2026-07-31,35,put,0.475,0.412363,-0.268117
565.0,2026-07-31,35,put,0.505,0.404156,-0.259228
570.0,2026-07-31,35,put,0.54,0.396271,-0.250417
575.0,2026-07-31,35,put,0.575,0.388115,-0.241684
580.0,2026-07-31,35,put,0.605,0.379231,-0.233026
585.0,2026-07-31,35,put,0.635,0.370178,-0.224442
590.0,2026-07-31,35,put,0.665,0.360968,-0.215931
595.0,2026-07-31,35,put,0.705,0.352432,-0.207492
600.0,2026-07-31,35,put,0.76,0.344813,-0.199124
605.0,2026-07-31,35,put,0.815,0.336841,-0.190825
610.0,2026-07-31,35,put,0.855,0.327549,-0.182595
615.0,2026-07-31,35,put,0.915,0.319339,-0.174431
620.0,2026-07-31,35,put,0.99,0.311687,-0.166334
621.0,2026-07-31,35,put,1.01,0.310392,-0.164723
622.0,2026-07-31,35,put,1.02,0.30851,-0.163114
623.0,2026-07-31,35,put,1.04,0.307176,-0.161507
624.0,2026-07-31,35,put,1.05,0.305271,-0.159903
625.0,2026-07-31,35,put,1.065,0.303628,-0.158302
626.0,2026-07-31,35,put,1.085,0.302237,-0.156703
627.0,2026-07-31,35,put,1.1,0.300562,-0.155107
628.0,2026-07-31,35,put,1.125,0.299388,-0.153514
629.0,2026-07-31,35,put,1.13,0.297168,-0.151922
630.0,2026-07-31,35,put,1.16,0.296203,-0.150334
631.0,2026-07-31,35,put,1.18,0.294708,-0.148748
632.0,2026-07-31,35,put,1.195,0.29295,-0.147164
633.0,2026-07-31,35,put,1.22,0.291657,-0.145583
634.0,2026-07-31,35,put,1.24,0.290103,-0.144005
635.0,2026-07-31,35,put,1.26,0.288529,-0.142429
636.0,2026-07-31,35,put,1.285,0.287164,-0.140855
